nf_numero,nf_item,nf_datahora,nf_timestamp,nf_valor_total,emit_nome,emit_cnpj,emit_bairro,emit_municipio,emit_cep,emit_lat,emit_long,prod_desc,prod_ncm,prod_cfop,prod_quant,prod_unid,prod_valor_unit,prod_valor_total,idx
4039,1,2016-04-22 09:18:36,1461316716,235.0,msr express medicamentos especiais ltda - epp,14842681000140,lagoinha,belo horizonte,31110280,-19.9225776,-43.9451356,bicalutamida 50mg cx 28 comp rev - accord,30049099,6108,1.0,und,235.0,235.0,40615
252550,1,2016-07-25 15:43:00,1469461380,3100.0,farmaconn ltda,4159816000113,nova cachoeirinha,belo horizonte,31250630,-19.9225776,-43.9451356,amox+clav pot 1g doclaxin cx 20f/a,30049099,6108,10.0,cx,310.0,3100.0,40616
59923,2,2016-12-28 00:00:00,1482883200,85611.7,larmed distrib. de medic. e mat. med. hosp. ltda,10831701000126,tambor,campina grande,58414500,-7.2246743,-35.8771292,acido folico 5mg cpr,30049099,5403,200000.0,cpr,0.02,4000.0,26280
3812,1,2016-02-22 14:49:47,1456152587,235.0,msr express medicamentos especiais ltda - epp,14842681000140,lagoinha,belo horizonte,31110280,-19.9225776,-43.9451356,bicalutamida 50mg cx 28 comp rev - accord,30049099,6102,1.0,und,235.0,235.0,40621
106,43,2016-01-05 18:20:59,1452018059,5468.01,janicleia gabriel s. do nascimento,7322508000236,centro,sertaozinho,5856800,-21.1375782,-47.9913741,soro glicosado 500ml insopiso,30049099,5405,30.0,und,6.9,207.0,67249
4038,1,2016-04-22 09:12:53,1461316373,235.0,msr express medicamentos especiais ltda - epp,14842681000140,lagoinha,belo horizonte,31110280,-19.9225776,-43.9451356,bicalutamida 50mg cx 28 comp rev - accord,30049099,6102,1.0,und,235.0,235.0,40626
155,26,2016-08-10 00:00:00,1470787200,18291.2,edmael rodrigues de melo,9020529000141,centro,inga,58380000,-8.0333167,-63.8520611,captopril 25mg 1cp,30049099,5403,20000.0,und,0.05,1000.0,65203
3,8,2016-03-01 12:44:25,1456836265,5847.17,maria do o dantas cardoso me,22449446000130,centro,sao bento,58865000,-2.6999089,-44.8331254,dulcolax 5mg cx 20 drg 7896026300155,30049099,5929,1.0,und,0.3,0.3,70332
7,7,2016-03-02 00:00:00,1456876800,3462.0,t r q lima cia ltda me,8307548000190,centro,taperoa,58680000,-13.537364,-39.0986529,fralda confort master g,30049099,5403,44.0,und,15.0,660.0,50878
135,3,2016-03-17 16:22:00,1458231720,6275.4,maria do carmo laureano,1422330000138,centro,araruna,58233000,-23.9320308,-52.4976047,depakene 500 com 50 cpr,30049099,5102,8.0,10,52.0,416.0,50881
63,2,2016-09-12 18:56:19,1473706579,3184.17,drogaria bom jesus ltda,4650744000102,centro,araruna,58233000,-23.9320308,-52.4976047,gen-atorvastatina calcica 20mg,30049099,5929,1.0,und,56.4,56.4,50883
63,6,2016-09-12 18:56:19,1473706579,3184.17,drogaria bom jesus ltda,4650744000102,centro,araruna,58233000,-23.9320308,-52.4976047,gen-finasterida 5mg c/30 cpr,30049099,5929,1.0,und,104.33,104.33,50885
136,3,2016-03-17 16:22:00,1458231720,6263.8,maria do carmo laureano,1422330000138,centro,araruna,58233000,-23.9320308,-52.4976047,depakene 500 com 50 cpr,30049099,5102,10.0,10,52.0,520.0,50887
137,3,2016-03-17 16:22:00,1458231720,6365.65,maria do carmo laureano,1422330000138,centro,araruna,58233000,-23.9320308,-52.4976047,depakene 500 com 50 cpr,30049099,5102,7.0,10,52.0,364.0,50888
153,3,2016-07-12 08:00:00,1468310400,2500.0,maria do carmo laureano,1422330000138,centro,araruna,58233000,-23.9320308,-52.4976047,depakene 500 com 50 cpr,30049099,5403,9.0,10,52.0,468.0,50889
154,3,2016-07-12 08:00:00,1468310400,500.0,maria do carmo laureano,1422330000138,centro,araruna,58233000,-23.9320308,-52.4976047,depakene 500 com 50 cpr,30049099,5403,1.0,10,52.0,52.0,50890
155,3,2016-08-09 15:39:00,1470757140,2800.0,maria do carmo laureano,1422330000138,centro,araruna,58233000,-23.9320308,-52.4976047,depakene 500 com 50 cpr,30049099,5403,2.0,10,52.0,104.0,50891
147,3,2016-06-08 08:00:00,1465372800,2201.15,maria do carmo laureano,1422330000138,centro,araruna,58233000,-23.9320308,-52.4976047,depakene 500 com 50 cpr,30049099,5403,9.0,10,52.0,468.0,50893
94524,1,2016-12-15 10:29:00,1481797740,213000.0,cirufarma comercial ltda,40787152000109,alecrim,natal,59031150,-5.805398,-35.2080905,ceftriaxona 1g iv s/dil c/50(triaxon),30049099,6102,11400.0,fr,3.55,40470.0,41178
94524,2,2016-12-15 10:29:00,1481797740,213000.0,cirufarma comercial ltda,40787152000109,alecrim,natal,59031150,-5.805398,-35.2080905,ceftriaxona 1g iv s/dil c/50(triaxon),30049099,6102,48600.0,fr,3.55,172530.0,41179
54233,1,2016-05-10 14:21:46,1462890106,50000.0,solumed distr. med prod saude ltda,11896538000142,sao joao batist,santa luzia,33030020,-19.7702097,-43.8505291,"diosmina 450mg, hesperidina 50mg  l: b15k2016 q:   49.700,0000 f: 01/10/15 v: 31/10/18 l: b15k0780 q:  150.300,0000 f: 0",30049099,6108,200000.0,cp,0.25,50000.0,62178
3737,32,2016-04-28 08:43:03,1461832983,13775.06,nnmed dist imp e exp de med ltda,15218561000139,sao jose,campina grande,58400342,-7.2246743,-35.8771292,nifedipino 10mg (geolab) nioxil - c/450,30049099,5403,1.0,cp,0.08,0.08,8431
3737,33,2016-04-28 08:43:03,1461832983,13775.06,nnmed dist imp e exp de med ltda,15218561000139,sao jose,campina grande,58400342,-7.2246743,-35.8771292,nifedipino 20mg (geolab) nioxil - c/450,30049099,5403,1.0,cp,0.08,0.08,8432
836,1,2016-06-06 11:55:00,1465214100,11468.06,leonardo justo gouveia me,18739858000138,pinto madeira,crato,63101095,-7.2369112,-39.4149236,ceftriaxona 1g (triaxon) sod f/a c/50 (teuto),30049099,6403,10.0,und,450.0,4500.0,64755
662,61,2016-02-11 12:06:40,1455192400,2656.5,itaporanga prod. farma. ltda,41197559000130,centro,itaporanga,58780000,-23.7066252,-49.4895934,eparema 1 flac 10ml,30049099,5929,1.0,und,2.55,2.55,56056
116,1,2016-04-19 09:03:43,1461056623,1277.16,janicleia gabriel s. do nascimento,7322508000236,centro,sertaozinho,5856800,-21.1375782,-47.9913741,clexane safety lock 40mg sol inj 2 ser preench x 0,30049099,5405,12.0,cx,118.25,1419.0,67329
20,25,2016-11-10 11:20:00,1478776800,3378.48,amanda leite azevedo costa,6182651000126,centro,agua branca,58748000,-5.8913922,-42.6361148,captopril 25mg,30049099,5929,7.0,und,3.5,24.5,38663
81060,1,2016-08-31 16:40:00,1472661600,8514.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,zytiga 250 mg cx c/120 cp - or lote: tvsz val: 30/06/17 marca:janssen,30049099,6108,1.0,cx,8514.0,8514.0,63260
82297,1,2016-09-23 16:00:00,1474646400,85140.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,zytiga 250 mg cx c/120 cp - or lote: vkyx val: 30/09/17 marca:janssen,30049099,6108,10.0,cx,8514.0,85140.0,63261
84343,1,2016-11-03 13:20:00,1478179200,4564.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,bextra 40mg i.m./i.v. c/10 f/a lote: 103835 val: 31/01/18 marca:pfizer,30049099,6108,10.0,fa,456.4,4564.0,63264
84368,1,2016-11-03 16:00:00,1478188800,4057.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,bextra 40mg i.m./i.v. c/10 f/a lote: 103835 val: 31/01/18 marca:pfizer,30049099,6108,3.0,fa,405.7,1217.1,63265
117826,18,2016-06-16 10:20:56,1466072456,173515.8,dimaster com de prod hosp ltda,2520829000140,centro,barao de cotegipe,99740000,-27.6214694,-52.3765316,sinvastatina 40mg comprimido  multilab,30049099,6108,150000.0,cpr,0.12,18000.0,71968
111432,2,2016-02-22 16:37:55,1456159075,192380.0,dimaster com de prod hosp ltda,2520829000140,centro,barao de cotegipe,99740000,-27.6214694,-52.3765316,alendronato de sodio 70mg comprimido  delta,30049099,6108,120000.0,cpr,0.31,37200.0,71971
127948,17,2016-11-28 11:42:05,1480333325,250438.0,dimaster com de prod hosp ltda,2520829000140,centro,barao de cotegipe,99740000,-27.6214694,-52.3765316,sinvastatina 40mg comprimido  multilab,30049099,6108,60000.0,cpr,0.13,7800.0,71970
117826,19,2016-06-16 10:20:56,1466072456,173515.8,dimaster com de prod hosp ltda,2520829000140,centro,barao de cotegipe,99740000,-27.6214694,-52.3765316,dexametasona creme 1mg/gr 10gr g  teuto,30049099,6108,6000.0,tb,0.7,4200.0,71969
1513412,1,2016-06-21 14:36:31,1466519791,50258.8,cristalia prod. quim. farmaceuticos ltda,44734671000151,faz e cristalia,itapira,13974900,-22.436111,-46.821667,"cabergolina 0,5mg com. 1fr. x 8 (bahiafarma)",30049099,6923,778.0,cx,64.6,50258.8,74025
19,48,2016-10-19 16:19:00,1476893940,5196.92,amanda leite azevedo costa,6182651000126,centro,agua branca,58748000,-5.8913922,-42.6361148,victoza 6 mg/ml sol inj ct x,30049099,5929,1.0,und,481.82,481.82,38702
291827,1,2016-12-27 15:29:20,1482852560,4680.0,stock comercial hospitalar ltda,995371000150,jardim eldorado,aparecida de goiania,74993100,-16.8226769,-49.2452546,* topiramato cpr 50mg c/60 (gen) (c1),30049099,6108,600.0,cx,7.8,4680.0,70969
162506,1,2016-05-09 15:31:00,1462807860,543120.0,majela hospitalar ltda ce privado,2483928000108,vila uniao,fortaleza,60410800,-3.7304512,-38.5217989,zytiga 250 mg cx 120 cp or,30049099,6102,73.0,und,7440.0,543120.0,46906
7285,1,2016-11-16 16:00:00,1479312000,313785.9,d-hosp distribuidora hospitalar importacao e exportacao ltda,8076127000872,loteamento vila rosa,aparecida de goiania,74935851,-16.8226769,-49.2452546,"revatio 20mg 90 cp principio ativo: sildenafila citrato marca: pfizer lote: 50483519a - 31/12/2017 pmc: 3.037,56",30049099,6108,333.0,cx,1070.8,356574.89,70971
5568,1,2016-06-23 19:36:00,1466710560,256945.64,"d-hosp - distribuidora hospitalar, importacao e exportacao l",8076127000953,montese,fortaleza,60410302,-3.7304512,-38.5217989,"sutent 25mg x 28cap principio ativo: sunitinibe malato marca: pfizer lote: 571ba - 30/06/2017 pmc: 10.169,10",30049099,6108,43.0,cx,5975.48,256945.64,46907
1465794,9,2016-04-05 13:56:12,1459864572,40952.98,cristalia prod. quim. farmaceuticos ltda,44734671000151,faz e cristalia,itapira,13974900,-22.436111,-46.821667,dantrolen iv 20mg po. liof. inj.- 12fa + 12dil.,30049099,2201,1.0,cx,1674.48,1674.48,74046
513,35,2016-07-25 20:40:17,1469479217,2264.14,fcia santa maria madalena ltda,9565996000157,centro,texeira,58735000,-1.56187,-45.8797917,prolia 60mg sol inj 1ml,30049099,5929,1.0,cx,956.77,956.77,75071
84226,1,2016-10-31 19:00:00,1477940400,68112.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,zytiga 250 mg cx c/120 cp - or lote: vkyx val: 30/09/17 marca:janssen,30049099,6108,8.0,cx,8514.0,68112.0,63299
708118,1,2016-12-17 10:07:25,1481969245,794.94,novartis biociencias sa,56994502001535,jardim mutinga,barueri,6460120,-23.5112184,-46.8764612,viscoat large 0.75ml (ms-80153480164 lote 15i23h val 08-2018),30049099,6108,1.0,ea,179.48,179.48,63812
84227,1,2016-10-31 19:00:00,1477940400,76626.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,zytiga 250 mg cx c/120 cp - or lote: vkyx val: 30/09/17 marca:janssen,30049099,6108,9.0,cx,8514.0,76626.0,63310
84228,1,2016-10-31 19:20:00,1477941600,68112.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,zytiga 250 mg cx c/120 cp - or lote: vkyx val: 30/09/17 marca:janssen,30049099,6108,8.0,cx,8514.0,68112.0,63317
112,38,2016-03-07 10:12:02,1457345522,9615.43,janicleia gabriel s. do nascimento,7322508000236,centro,sertaozinho,5856800,-21.1375782,-47.9913741,dipirona 4cpds,30049099,5405,1.0,und,1.5,1.5,67416
710,25,2016-07-15 09:20:23,1468574423,777.25,itaporanga prod. farma. ltda,41197559000130,centro,itaporanga,58780000,-23.7066252,-49.4895934,sonrisal c/2 cpr,30049099,5929,2.0,und,1.64,3.28,56158
75960,1,2016-03-31 14:27:00,1459434420,4008.0,elfa medicamentos ltda,9053134000145,aguas claras,brasilia,71991360,-10.3333333,-53.2,bextra 40mg i.m./i.v. c/10 f/a lote: l93848 val: 28/02/17 marca:pfizer,30049099,6108,10.0,cx,400.8,4008.0,63329
2,2,2016-10-25 10:21:00,1477390860,861.21,vila nova medicamentos genericos ltda me,12899965000147,centro,barra de sao miguel,58483000,-9.8261357,-35.8837777,topiramato 50mg cx60 comp,30049099,5102,1.0,und,70.56,70.56,72546
665,1,2016-12-12 19:55:12,1481572512,86111.8,"fund b. de pes cient e des tec, for e dist de med-bahiafarma",13078518000190,centro indust. aratu,simoes filho,43700000,-12.7867839,-38.4030365,"cabergolina 0,5 mg",30049099,6949,10664.0,comp,8.07,86111.8,72557
396,1,2016-04-29 16:38:36,1461947916,11886.4,"fund b. de pes cient e des tec, for e dist de med-bahiafarma",13078518000190,centro indust. aratu,simoes filho,43700000,-12.7867839,-38.4030365,"cabergolina 0,5 mg",30049099,6949,1472.0,comp,8.07,11886.4,72558
471,1,2016-06-17 11:41:29,1466163689,50258.8,"fund b. de pes cient e des tec, for e dist de med-bahiafarma",13078518000190,centro indust. aratu,simoes filho,43700000,-12.7867839,-38.4030365,"cabergolina 0,5 mg",30049099,6949,6224.0,comp,8.07,50258.8,72559
1489,2,2016-02-02 10:16:02,1454408162,2599.2,mastermed distrib.med.e prod.hospit ltda me,19164463000117,alpes suicos,gravata,55645600,-12.6296415,-39.0273613,fenobarbital 100 mg comp,30049099,6403,3000.0,cpr,0.36,1080.0,72560
1638001,1,2016-12-23 11:21:03,1482492063,126990.0,cristalia prod. quim. farmaceuticos ltda,44734671000151,faz e cristalia,itapira,13974900,-22.436111,-46.821667,sevocris 100% inalante - 1fr.x100ml,30049099,6107,1000.0,cx,126.99,126990.0,74098
219,77,2016-11-18 00:00:00,1479427200,57499.96,r r comercio de medicamentos ltda,6007901000191,centro,queimadas,58475000,-10.9807081,-39.6249588,paracen 750mg 4cp,30049099,5403,298.0,und,2.09,622.82,42872
11341,2,2016-06-22 16:54:54,1466614494,2400.0,maceio med distribuidora de produtos hospitalar ltda epp,7485803000122,jatiuca,maceio,57035700,-9.6476843,-35.7339264,glibenclamida 5mg lt. 1601297 v. 28-02-2018 - geolab,30049099,6102,50000.0,cpr,0.03,1500.0,72062
27934,45,2016-03-08 14:17:14,1457446634,45977.66,f. wilton c. monteiro,7055280000184,aeroporto ii,mossoro,59607240,-5.1904332,-37.3443872,lacton 5mg laxante c/100cpr.,30049099,6102,2.0,cx,20.0,40.0,72587
1466452,1,2016-04-05 17:18:13,1459876693,1674.48,cristalia prod. quim. farmaceuticos ltda,44734671000151,faz e cristalia,itapira,13974900,-22.436111,-46.821667,dantrolen iv 20mg po. liof. inj.- 12fa + 12dil.,30049099,6107,1.0,cx,1674.48,1674.48,74126
1630771,1,2016-12-13 16:52:32,1481647952,86111.8,cristalia prod. quim. farmaceuticos ltda,44734671000151,faz e cristalia,itapira,13974900,-22.436111,-46.821667,"cabergolina 0,5mg com. 1fr. x 8 (bahiafarma)",30049099,6923,1333.0,cx,64.6,86111.8,74134
27923,7,2016-03-08 11:39:41,1457437181,45977.66,f. wilton c. monteiro,7055280000184,aeroporto ii,mossoro,59607240,-5.1904332,-37.3443872,lacton 5mg laxante c/100cpr.,30049099,2919,2.0,cx,20.0,40.0,72623
230,74,2016-12-19 00:00:00,1482105600,19995.95,r r comercio de medicamentos ltda,6007901000191,centro,queimadas,58475000,-10.9807081,-39.6249588,emsgrip mel/limao,30049099,5405,15.0,und,1.4,21.0,42941
9740,8,2016-08-24 15:17:55,1472051875,0.0,farmaguedes,8160290000142,catole,campina grande,58105600,-7.2246743,-35.8771292,dimeticona caps 40mg - simeticona,30049099,5403,1.0,cx,0.0,0.0,8142
162510,1,2016-05-09 15:53:00,1462809180,543120.0,majela hospitalar ltda ce privado,2483928000108,vila uniao,fortaleza,60410800,-3.7304512,-38.5217989,zytiga 250 mg cx 120 cp or,30049099,6102,73.0,und,7440.0,543120.0,47068
10,29,2016-11-12 00:00:00,1478908800,10289.31,antonio orlando lopes de lacerda,7758231000108,centro,santa ines,58978000,-13.2897697,-39.8179701,dramavit env. c/ 4 cpr,30049099,5403,200.0,und,1.73,346.0,74235
