nf_numero,nf_item,nf_datahora,nf_timestamp,nf_valor_total,emit_nome,emit_cnpj,emit_bairro,emit_municipio,emit_cep,emit_lat,emit_long,prod_desc,prod_ncm,prod_cfop,prod_quant,prod_unid,prod_valor_unit,prod_valor_total,idx
235481,1,2016-08-05 15:01:54,1470409314,3840.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(39cx)",30049099,6107,1920.0,und,2.0,3840.0,72150
239474,1,2016-09-27 13:50:15,1474984215,3000.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(30cx)",30049099,6107,1500.0,und,2.0,3000.0,72194
241928,1,2016-10-26 11:56:44,1477483004,4090.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(20cx)",30049099,6107,1000.0,und,2.0,2000.0,72109
239472,1,2016-09-27 13:50:15,1474984215,2800.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,gliconato de calcio10%10ml(qt./cx100)(20cx),30049099,6107,2000.0,und,1.4,2800.0,72237
231258,3,2016-06-14 15:49:49,1465919389,8240.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,glicose 5% sf 250 ml(30cx),30049099,6107,1500.0,und,2.09,3135.0,72248
239898,1,2016-09-30 10:44:07,1475232247,2000.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(20cx)",30049099,6107,1000.0,und,2.0,2000.0,72086
238812,1,2016-09-20 11:26:26,1474370786,1920.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(20cx)",30049099,6107,960.0,und,2.0,1920.0,72269
236982,2,2016-08-26 16:08:12,1472227692,10225.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,glicose 5% sf 250 ml(50cx),30049099,6107,2500.0,und,2.09,5225.0,72172
235480,2,2016-08-05 14:21:34,1470406894,10225.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,glicose 5% sf 250 ml(50cx),30049099,6107,2500.0,und,2.09,5225.0,72129
236982,1,2016-08-26 16:08:12,1472227692,10225.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(50cx)",30049099,6107,2500.0,und,2.0,5000.0,72171
234421,1,2016-07-22 13:52:44,1469195564,2000.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(20cx)",30049099,6107,1000.0,und,2.0,2000.0,72085
235480,1,2016-08-05 14:21:34,1470406894,10225.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(50cx)",30049099,6107,2500.0,und,2.0,5000.0,72128
231258,1,2016-06-14 15:49:49,1465919389,8240.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 250 ml(40cx)",30049099,6107,2000.0,und,2.0,4000.0,72246
244359,1,2016-11-28 09:18:10,1480324690,3945.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,ringer c/lactato sf 500 ml(50cx),30049099,6107,1500.0,und,2.63,3945.0,72233
244362,1,2016-11-28 09:18:10,1480324690,3945.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,ringer c/lactato sf 500 ml(50cx),30049099,6107,1500.0,und,2.63,3945.0,72087
244360,1,2016-11-28 09:18:10,1480324690,3945.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,ringer c/lactato sf 500 ml(50cx),30049099,6107,1500.0,und,2.63,3945.0,72250
244361,1,2016-11-28 09:18:10,1480324690,3945.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,ringer c/lactato sf 500 ml(50cx),30049099,6107,1500.0,und,2.63,3945.0,72270
417,107,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,gen-tadalafila 20 mg 2 cpr,30049099,5929,1.0,und,49.59,49.59,29739
3866,80,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,exforge hct 320 mg 25 mg 10 mg x 28,30049099,5929,1.0,und,141.5,141.5,36376
3866,168,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"exforge hct 160 mg 12,5 mg 10 mg x 28",30049099,5929,1.0,und,141.5,141.5,36396
3866,108,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,140.97,140.97,36383
3648,540,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,ebix 20mg cx 30 cpr,30049099,5929,1.0,und,191.55,191.55,32457
3647,540,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,ebix 20mg cx 30 cpr,30049099,5929,1.0,und,191.55,191.55,31367
3644,540,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,ebix 20mg cx 30 cpr,30049099,5929,1.0,und,191.55,191.55,30171
3643,540,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,ebix 20mg cx 30 cpr,30049099,5929,1.0,und,191.55,191.55,38443
417,253,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,flavonid 450 mg + 50 mg c/ 60 cp rev,30049099,5949,1.0,und,105.52,105.52,29776
417,42,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,flavonid 450 mg + 50 mg c/ 60 cp rev,30049099,5949,1.0,und,105.52,105.52,29720
3647,595,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"colchis 0,5mg 30 cp",30049099,5929,1.0,und,47.57,47.57,31383
3644,595,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"colchis 0,5mg 30 cp",30049099,5929,1.0,und,47.57,47.57,30187
3512,15,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 20mg 30cp medley,30049099,5929,1.0,und,182.66,182.66,35270
3512,79,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 20mg 30cp medley,30049099,5929,1.0,und,182.66,182.66,35288
3805,391,2016-02-25 09:33:08,1456392788,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 30cp bios,30049099,5929,1.0,und,132.84,132.84,31520
3803,391,2016-02-25 08:45:25,1456389925,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 30cp bios,30049099,5929,1.0,und,132.84,132.84,38596
3648,595,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"colchis 0,5mg 30 cp",30049099,5929,1.0,und,47.57,47.57,32473
3804,391,2016-02-25 09:08:46,1456391326,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 30cp bios,30049099,5929,1.0,und,132.84,132.84,30324
3643,595,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"colchis 0,5mg 30 cp",30049099,5929,1.0,und,47.57,47.57,38459
413,68,2016-01-25 11:00:44,1453719644,6593.28,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,rosuvastatina calcica 10 mg c/ 30 cp rev,30049099,5949,1.0,und,103.0,103.0,37851
315,6,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,gestinol 28 c/84 comp,30049099,5929,1.0,cx,104.17,104.17,30983
3511,61,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg 30cp ems,30049099,5929,1.0,und,103.0,103.0,34309
3511,198,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg 30cp ems,30049099,5929,1.0,und,103.0,103.0,34350
3511,101,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg 30cp ems,30049099,5929,1.0,und,103.0,103.0,34320
3511,159,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg 30cp ems,30049099,5929,1.0,und,103.0,103.0,34336
3511,30,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,103.01,103.01,34296
3511,253,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,103.01,103.01,34369
3512,236,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,ebix 20mg cx 30 cpr,30049099,5929,1.0,und,191.55,191.55,35329
12858,70,2016-01-27 16:59:49,1453913989,6597.23,redepharma ltda fl 03,1486101000349,centro,joao pessoa,58013000,-7.1215981,-34.882028,optive lubrif ocular 10ml,30049099,5949,1.0,und,47.82,47.82,34222
3511,102,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,178.1,178.1,34321
3511,50,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,178.1,178.1,34304
3512,89,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,35291
3512,210,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,35323
3512,279,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,35343
3512,288,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg 30cp ems,30049099,5929,1.0,und,104.26,104.26,35346
3512,355,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg 30cp ems,30049099,5929,1.0,und,104.26,104.26,35361
3512,261,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg 30cp ems,30049099,5929,1.0,und,104.26,104.26,35334
3512,276,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28comp ems,30049099,5929,1.0,und,180.27,180.27,35342
3511,244,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 20mg 30cp medley,30049099,5929,1.0,und,180.47,180.47,34363
408,135,2016-01-15 11:21:40,1452856900,6383.54,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,cloridrato de venlafaxina 150 mg c/ 28 cap gel dura,30049099,5929,1.0,und,188.88,188.88,37148
413,142,2016-01-25 11:00:44,1453719644,6593.28,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,artrolive 4mg 30 saches,30049099,5929,1.0,und,139.04,139.04,37868
12146,9,2016-01-27 10:17:12,1453889832,1401.76,redepharma loja 06 (antiga lj 27),1486101000934,centro,joao pessoa,58013010,-7.1215981,-34.882028,hylo comod gel 10ml,30049099,5929,1.0,und,48.36,48.36,33673
3648,85,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,180.26,180.26,32318
3647,85,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,180.26,180.26,31228
3644,85,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,180.26,180.26,30032
3643,85,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,180.26,180.26,38304
3648,526,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28comp ems,30049099,5929,1.0,und,180.27,180.27,32453
3647,526,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28comp ems,30049099,5929,1.0,und,180.27,180.27,31363
3644,526,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28comp ems,30049099,5929,1.0,und,180.27,180.27,30167
3643,526,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28comp ems,30049099,5929,1.0,und,180.27,180.27,38439
3805,431,2016-02-25 09:33:08,1456392788,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,combigan col 10ml  allergan,30049099,5929,1.0,und,140.09,140.09,31530
3803,431,2016-02-25 08:45:25,1456389925,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,combigan col 10ml  allergan,30049099,5929,1.0,und,140.09,140.09,38606
3804,431,2016-02-25 09:08:46,1456391326,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,combigan col 10ml  allergan,30049099,5929,1.0,und,140.09,140.09,30334
3511,276,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,139.28,139.28,34375
3511,273,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,139.28,139.28,34373
3511,212,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,139.28,139.28,34353
3511,268,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,139.28,139.28,34372
3512,202,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,combigan col 10ml  allergan,30049099,5929,1.0,und,140.09,140.09,35321
212,1,2016-03-06 21:24:16,1457299456,6619.08,farmacia droga centro drugstores ltda,8944346000150,nova brasilia,sape,58340000,-7.093591,-35.227975,lipistat 10 mg,30049099,5405,1.0,und,51.86,51.86,40529
3512,17,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,140.97,140.97,35271
3512,24,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,140.97,140.97,35273
3512,319,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,forxiga 10mg 30cpr,30049099,5929,1.0,und,140.97,140.97,35352
3512,132,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,norvasc 5mg 30cpr,30049099,5929,1.0,und,49.13,49.13,35304
3512,6,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35268
3512,310,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35349
3512,267,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35336
3512,257,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35333
3512,219,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35325
3512,197,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35319
3512,196,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35318
3512,230,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,35327
413,11,2016-01-25 11:00:44,1453719644,6593.28,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,proctyl c/ 15 sup,30049099,5929,1.0,und,48.48,48.48,37829
408,23,2016-01-15 11:21:40,1452856900,6383.54,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,rosuvastatina calcica 10 mg c/ 30 cp rev,30049099,5929,1.0,und,103.0,103.0,37115
3512,134,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,artrolive ct 30 evn al lam 4g,30049099,5929,1.0,und,140.73,140.73,35305
1325,125,2016-03-11 16:22:38,1457713358,7999.67,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,"g enalap+hidroc 20+12,5mg 30 c",30049099,5929,1.0,und,51.47,51.47,33507
1855,5,2016-02-17 18:44:06,1455734646,2762.0,via campo comercio de produtos agropecuarios ltda,11172643000139,novais,joao pessoa,58088770,-7.1215981,-34.882028,niglumine 50ml,30049099,5102,1.0,und,50.0,50.0,33030
421,117,2016-03-10 11:19:14,1457608754,7982.0,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,gen-tadalafila 20 mg 2 cpr,30049099,5929,1.0,und,50.28,50.28,30849
421,121,2016-03-10 11:19:14,1457608754,7982.0,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,gen-tadalafila 20 mg 2 cpr,30049099,5929,1.0,und,50.28,50.28,30850
3805,419,2016-02-25 09:33:08,1456392788,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,artrolive ct 30 evn al lam 4g,30049099,5929,1.0,und,140.73,140.73,31528
3803,419,2016-02-25 08:45:25,1456389925,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,artrolive ct 30 evn al lam 4g,30049099,5929,1.0,und,140.73,140.73,38604
3804,419,2016-02-25 09:08:46,1456391326,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,artrolive ct 30 evn al lam 4g,30049099,5929,1.0,und,140.73,140.73,30332
3648,125,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,exforge hct 320 mg 25 mg 10 mg x 28,30049099,5929,1.0,und,141.5,141.5,32327
3648,413,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,exforge hct 320 mg 25 mg 10 mg x 28,30049099,5929,1.0,und,141.5,141.5,32425
3643,125,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,exforge hct 320 mg 25 mg 10 mg x 28,30049099,5929,1.0,und,141.5,141.5,38313
3643,413,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,exforge hct 320 mg 25 mg 10 mg x 28,30049099,5929,1.0,und,141.5,141.5,38411
3511,44,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,48.48,48.48,34301
3511,183,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,48.48,48.48,34345
3511,153,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,48.48,48.48,34333
